sentences,toxic
"châu âu làm ra airbus, những chiếc máy bay tuyệt vời. trình độ công nghệ thực sự vượt xa nhật. tất nhiên oto đức âu cũng ăn đứt nhật rồi.",0
nhìn cái mặt đã đủ hiểu rồi,1
"sáng cố dậy sớm hơn chút, chọn món ăn kiểu như salad, món hấp cho nhanh, mình nấu ăn ít khi quá 1 tiếng ạ, mấy món cầu kì thì cuối tuần. chứ cứ ăn sẵn nilon bọc, hộp nhựa các kiểu. lại còn khong đảm bảo 100 tính tươi ngon nữa :( .",0
"các bác đọc kỹ đề chưa mà quăng ra nhiều vậy, có 400tr thui, attrage lăn bánh là đủ, con soluto thì thiếu. còn hãy chạy thử để biết, ngồi phán khó lắm...",0
hy vọng ông mau bình phuc,0
cá thu thành tinh rồi.,0
ôi tiền nhiều quá! chia nhau rung đùi ngồi đếm còn gì sướng hơn :d,0
"cứ xe nhật mà đi cho nó lành. còn muốn mẫu mã optin này nọ thì nên mua xe trung quốc, về khoản này thì xe hàn cũng không so được",0
cách tân đồng phục theo kiểu hình 2 thì miễn đi!,0
"em nghĩ bác có thể vay thêm ngân hàng hoặc nhận trả góp mua xe mới luôn. vì đây là dòng xe cỏ, đi đã không được chuẩn chỉ rồi mà còn là xe cũ nữa thực sự không đáng.còn vẫn muốn thì nên lấy i10 ạ, dòng 2015 đổ về.",0
"mẹc đi bộ vuốt râu là có thật, ăn hôi pen là có thật luôn.",1
"do người dân miền nam quen theo phương ngữ phía nam và một số tên kị húy từ thời nhà nguyễn để lại thành thói quen của người miền nam: ví dụ: hà tông quyền thì người miền nam gọi là hà tôn quyền, còn lê thánh tông người miền nam gọi là lê thánh tôn. vì chữ tông là tên nguyễn phúc miên tông, tức vua thiệu trị (cháu nội nguyễn ánh), nên tông phải đọc là tôn vv...",0
"trời ơi! đọc mà căm phẫn đến trào nước mắt, sao lại có thể loại người ác đức đến vậy!!! thương các con vô cùng, mang nỗi đau về cả thể xác và tinh thần, càng xót xa cho 2 bé gái bị tên cặn bã kia xâm hại. thật đúng là thua cả loài thú, không còn từ nào để diễn tả...",1
quá tuyệt vờichúc mừng 6 em,0
mình hãy xem giá con tiguan của vw kìa. chỉ hơn 500tr.,0
"ghét nhất suốt ngày nhận những cuộc gọi mời đi hội thảo, rồi mua bảo hiểm này nọ. ghét kinh khủng khiếp!!!",1
"thật vui khi thấy bạn vẫn khỏe mạnh! nhiều năm trước mình đã có cơ hội bơi gần bạn, lúc đó thực sự rất sợ bạn xơi tái mình...",0
xem lại hóa chất trong màu vẻ.,0
"tước quyền nuôi con vĩnh viễn, cấm không được lại gần trong khoảng cách 50m.để tránh khơi dậy nỗi ám ảnh",0
sáng giờ 2 vụ dừng đền đỏ bị tông phía sau mà lại ở vũng tàu !xe con tông cũng đã khó sống rồi đằng này toàn xe công với xe ben mất thắng thì mạng người sao giữ đc!,0
chúng ta lại có nguy cơ đánh mất một tài sản văn hóa trăm năm! xây mới rất dễ chứ bảo tồn giá trị trăm năm rất khó.,0
đây hoàn toàn là lỗi từ phía các công ty tài chính khi không phân biệt được những hồ sơ vay vốn kia là giả.,0
nhan sắc đời thường (ảnh cuối) bình thường quá. tóc khô xấu. hy vọng em sẽ hoàn thiện bản thân.,1
"ý kiến này rất hợp lý và hợp tình, vì năm nay, chủ đề chính vẫn là covid 19chúc nước anh em cuba luôn vững mạnh và phát triển",0
"các bộ sách lớp 1 giống như dạy cho những trẻ siêu nhân, các bé vào lớp một chỉ mới có 6 tuổi mà chương trình dạy chẳng khác nào như lớp 3,4 hồi xưa. thật tội cho các bé học theo kiểu cải cách như bây giờ",1
"i10 đi cho nó máu bác ạ, nhỏ gọn đi trong nội thành hoặc đi công tác gần xa đều đầm chắc,suýt soát đầu phân khúc cứ chọn i10 là đạt điểm 10",0
cầu mong thế giới bình an!,0
2 con ăn khỏe nhanh nhớn nhé.,0
em tôi mắc bệnh tim nặng nhưng nó có thể chơi thuốc bán thuốc. chắc chơi thuốc cho bệnh đỡ nặng hoặc bán thuốc lấy tiền chữa bệnh tim. nghe hoàn cảnh thương ghê :)),0
"một phần mua xe vì niềm tự hào dân tộc ra, sản phẩm hàn luôn đáp ứng được tất cả các nhu cầu của khách hàng từ mẫu mã, an toàn, tiện nghi. hiện tại việt nam, sản phẩm xe hàng trong đó có hyundai đã vượt mặt qua toyota về doanh số 8 tháng đầu năm",0
bác sỹ việt nam tuyệt vời quá,0
"cá nhân mình thích chị irina người nga hơn. trc đây mình khong bỏ sót 1 tin nào về cập đôi đó, tiếc quá.",0
"không thể tin được, sao lại tồn tại những loại cầm thú như thế này.",1
chúc 2 cháu mạnh khoẻ.,0
"tâm hồn người nghệ sĩ nhạy cảm, mong manh tựa dây đàn. để người khác hiểu được họ cũng là một thách thức.",0
chương trình phổ thông chúng ta cách đây 15 20 năm thời tôi học ngoại trừ môn tiến anh có vấn đề thì tất cả rất tốt đến các nước phát triển củng công nhận điều đó ngày chỉ học 1 buổi tuần học 5 buổi mà học sinh sau khi tốt nghiệp 12 ngoại trừ môn tiếng anh thì học trung bình cũng rất uyên bác các môn khoa học..rồi tự nhiên văn lịch sử đia lý còn hơn các nước phát triển. chúng ta chỉ cần cải cách môn tiếng anh và bật đại học là đủ.,0
ngòi không phải lúc nào cũng nổ. ngòi khủng chỉ cần để đe dọa cũng đủ tê liệt đối phương!!!,0
khả năng chấn thương tái phát thường xuyên khi về đá ở anh.,0
bây giờ nhập cảnh chỉ người đang làm việc ở vn hay những người việt hồi hương thôi. khách du lịch tôi nghĩ không có là bao. khánh du lịch không có nhiêu vì họ phải cách ly 14 ngày mà họ có đi du lịch cũng ngần ấy thời gian hay lâu hơn là trong vòng 30 ngày. mất 14 ngày giam cách ly thì mấy ai hứng thú đi du lịch như vậy.,0
các doanh nghiệp nhật về nước sản xuất thì việc làm cho những nước xuất khẩu lao động nhiều hơn,0
"dài 6m cao 2m,nó sẽ là chiếc suv to lớn nhất thế giới",0
tuổi chàng hơn gấp đôi tuổi nàng nhưng nhìn vẫn rất xứng đôi.,0
"trong tầm giá này chỉ có xe nhật tiêu biểu là: nissan sunny, honda city, suzuki ciaz và huyền thoại vios, lấy về chỉ có đi, đến kì bảo dưỡng thì bảo dưỡng bình thường, giá rẻ. tuyệt đối khong chơi congnong hàn. thân !",0
bột than tre thì tốt nhưng sợ khi đại trà thì khong biết than gì thôi,0
"tạ ơn trời phật phù hộ, tạ ơn các bác sỹ",0
"cá nhân mình vẫn sẽ chọn i10, con xe quốc dân và phù hợp với mọi tiêu chí bài viết đưa ra. kiểu dáng cũng như nội thất vừa đủ, tiện nghi đối với một con xe dịch vụ và gia đình cỡ nhỏ.",0
"ở bên mỹ còn có câu chuyện về chiếc cầu thang xoắn ốc bằng gỗ không dùng đinh nữa cơ ạ. địa chỉ là : bang new mexico của mỹ, hãy ghé thăm nhà thờ loretto. thế thì kết hợp hai công trình bằng gỗ này của trung quốc và mỹ vào nhau thì chúng ta có thể xây lên được một tòa nhà cao tầng cao đến đâu theo ý muốn mà bằng gỗ được đấy ạ. dùng cầu vòm gỗ xây tầng 1 đầu tiên của tòa nhà này, sau đó dùng cầu thang gỗ xoắn ốc trên để đỡ cầu vòm bằng gỗ thứ 2 đóng vai trò là tầng thứ 2 của tòa nhà này. cứ tương tự cao đến vô số tầng thì thôi do cầu thang gỗ chịu lực phi thường kia mà. đúng không bạn nhỉ ?",0
"ngày đó chưa có điều kiện mua đĩa nhạc nên cả xóm có 1 đĩa là cứ chuyền nhau nhà này, nhà kia nghe.",0
ước mơ của mình là được ngắm cực quang một lần trong đời.,0
mới đi học học được mấy hôm mà lại phải vào bệnh viện rồi. khổ thân mấy bé...,0
"chọn tot là lựa chọn khôn khéo của mo. đội hình đã rất đẹp , toàn vào độ chín của sự nghiệp , mà lại đc bổ xung nhiều cầu thủ chất lượng. trong khi không bị áp lực lớn về lối chơi và đoạt danh hiệu . nếu lần này không thành công nữa thì mo đúng là đã hết thời. năm nay tot rất đáng xem .",0
nghe câu có cơ hội đòi lại món nợ nghe vẻ hư câu thế khong biết. khong biết có nợ thêm nợ khong nữa. tội à mà thôi :),0
"thực ra là 1 sự thất bại lớn giữa các bên.nhất - bán 0đ thì khong bao giờ bc nó bánthứ 2 - m10 chả còn coi trọng bc nữa, muốn lắm nhưng khong đượcthứ 3 - clb bắt buộc chịu lỗ vì tiền trả lương phần hđ còn lại của m10 ( bao năm thành tích khong tương xứng vs tiền lương hy vọng kéo giữ thêm 1 năm để thay đổi cục diện.)thứ 4 - viễn cảnh 0đ sẽ đến khi m10 quyết ra đi bc sẽ chả còn gì. mùa sau mà xem, chớ vội tưởng bở.",0
pháp luật trừng trị tên vô đạo này thật nặng,1
"sao cứ làm khó làm gì, lấy thước đo 1 cạnh hình vuông là xong!",0
"nghe mà đau lòng, mong con sẽ bình an sống với bà!!",0
lại nữa. 28 khong đủ sao mà lại hành nữa ah,0
căn nhà nhìn đẹp quá.,0
"bài toán trên là giả thuyết nên lời giải cũng là giả thuyết!- xét trong phạm vi trái đất, thì không thể nào có một tam giác nào đáp ứng được yêu cầu đề bài.- xét theo hình vẽ của đề bài thì cũng không thể có một tam giác nào đáp ứng được điều kiện đề bài (tổng 3 đường cao 1mm mà diện tích lớn hơn diện tích trái đất), vì nếu có một không gian vô tận để vẽ ra tam giác trên thì chỉ vẽ được một đường cao nằm trong tam giác đáp ứng yêu cầu đề bài (nhỏ hơn 1mm), 2 đường cao còn lại là ảo (ngoài tam giác).kết luận: với đề bài như trên, không thể có một tam giác với tổng 3 đường cao nhỏ hơn 1 mm, nhưng diện tích tam giác lại lớn hơn diện tích trái đất (510.100.000 km2) !",0
"cái gì mà phải sốt thế ? cho dù nó có thực sự tốt cho cơ thể cũng phải có chừng mực , ngay cả thuốc bổ cũng vậy , cũng khong thể uống hoài được , tình hình thực an toàn thực phẩm ở nước ta rất lộn xộn , hết vụ ngộ độc này tới vụ ngộ độc kia , vì tiền, muốn lãi nhiều , họ đã làm ảnh hưởng đến sức người tiêu dùng , rồi 1 ngày nào đó nó khong được làm bằng tinh than tre nữa mà bằng than khác cho kịp thị trường , vd hiện tại : chúng ta ăn phở , tương đen và tương đỏ để chấm, thử hỏi và kiểm tra xem có mấy nơi dùng các thương hiệu lớn và uy tín lâu năm ? hay chỉ là những thùng nhựa 5 lít , được các quán mua về khong rổ nguồn gốc và xuất xứ.",0
cảm giác bơi cùng 1 chú cá mập chắc cool lắm.,0
già mà không làm gương cho trẻ!,0
các cules mùa này sẽ chỉ được xem si đi bộ trên sân thôi còn ghi bàn thì còn lâu,0
"ấn độ nổi tiếng là đất nước có nền pháp luật hết sức nghiêm khắc và người thừa hành cũng rất liêm chính, tuy nhiên với dân số quá đông và lực lượng hành pháp lại ít ỏi nên vẫn xảy ra nhiều hành vi vi phạm pháp luật rất kinh khủng.",0
trailer cảnh đầu nhiều chị em thích xem _,0
thật đáng tiếc và buồn .các thầy cô lặn lội đến từng nhà để vận động .các cháu cũng rất ham học .cần làm rõ trách nhiệm của những người liên quan .,1
"dân hàn ghê thật, cứ y hệt như điện thoại sam sung vậy.",0
"xe nhỏ nên chỉ cần cam lùi, nếu có cam tiến khi đỗ xe thì càng tốt, ngoài ra thêm dán kính, bọc sàn, cam hành trình v là ok . màn hình theo xe thì cần nghe nhạc và cam là đủ, khong cần xem video dễ gây mất tập trung",0
tội nghiệp quá.,0
"một thời để nhớ, bao kỷ niệm gắn liền với những ca khúc của anh.",0
chó nghiệp vụ thông minh tinh ranh là nhờ cảnh sát huấn luyện tốt. còn không biết huấn luyện thì đừng mua về lấy le làm gì khổ người xung quanh,0
cái này không còn gọi là tai nạn !?,0
"đan trường hồi hát làn sóng xanh rât cảm xúc, có nhiều mv rất đẹpchúc mừng thành công của anh!",0
"nhìn ảnh trông bé quá, m tưởng 5 tuổi ấy . .",0
