"Comment","Toxicity","toxic","severe_toxic","obscene","threat","insult","identity_hate","source","manual_override"
"ao ở rẫy tưới cà phê là cực sâu trong nhỏ nhỏ vậy thôi nhưng bà con thường thuê máy múc múc sâu xuống để trữ đc nhiều nước năm 2015 bác dâu mình trượt chân cũng ngã xuống ao và k qua khỏi haizzz thành kính phân ưu cùng gia đình mong gđ sớm tìm được các cháu tội nghiệp","1","1","0","1","0","1","0","victsd_valid","0"
"tội cho 3 cô giáo","0","0","0","0","0","0","0","victsd_train","0"
"ích kỷ và vô ý thức","1","1","0","0","0","0","0","victsd_train","0"
"nên có nhiều chính sách liên quan để kích cầu giảm thuế thu nhập trong khi nhiều doanh nghiệp lỗ thì không có ý nghĩa","0","0","0","0","0","0","0","victsd_train","0"
"hic những nơi này mình đều đến ít nhất 2 lần không biết sẽ còn hư hại gì nữa","0","0","0","0","0","0","0","victsd_train","0"
"doanh nghiệp bị ảnh hưởng thì giảm còn doanh nghiệp ăn nên làm ra nhờ dịch thì sao phải giảm","1","1","0","0","0","0","0","victsd_train","0"
"tôi chưa thấy csgt xử phạt người đi xe đạp bao giờ","0","0","0","0","0","0","0","victsd_valid","0"
"một thành quả vĩ đại một cầu thủ vĩ đại một di sản vĩ đại cho cá nhân và nền bóng đá thế giới tôn trọng và yêu mến messi với danh nghĩa cầu thủ hi vọng cậu sẽ tái xuất hiện trong một bộ mặt mới thành công mới và thành quả mới ở một nơi mới ở mùa bóng kế tiếp","0","0","0","0","0","0","0","victsd_valid","0"
"lên đây hỏi thì chín người mười ý mình thích thì mình mua đừng hỏi","0","0","0","0","0","0","0","victsd_train","0"
"loa i kiê n co să n gen di truyê n dư ba o thơ i tiê t","0","0","0","0","0","0","0","victsd_train","0"
"một cơn bão trời cho các miền khô hạn nặng miền trung việt nam nước cạn sông mê công tăng lũ về biển hồ thêm lũ về miền tây nam bộ qua đến cả thái lan cấp cứu khô hạn nặng nam môi a di đà phật","1","1","0","1","0","1","0","victsd_train","0"
"bất chấp tất cả heyzza","1","1","0","0","0","0","0","victsd_train","0"
"cứ thích là nhích thôi","0","0","0","0","0","0","0","victsd_train","0"
"ủng hộ tt trump làm thêm nhiệm kỳ nữa","0","0","0","0","0","0","0","victsd_test","0"
"mong sao cho gặp lại bayer để trả lại ác mộng vừa rồi không thôi lai quên mất","0","0","0","0","0","0","0","victsd_train","0"
"xin lỗi bà tuy rất nể ý chí của bà nhưng nhìn hình này mà còn trong phòng tối nữa thì ông nào cũng sợ phải thua mà thôi","1","1","0","0","0","0","0","victsd_valid","0"
"cứ mặc kệ nó là nó ổn","0","0","0","0","0","0","0","victsd_train","0"
"vấn đề là cần thời gian ủ bệnh và phải chờ 14 ngày để biết rằng có bệnh không","0","0","0","0","0","0","0","victsd_train","0"
"nê u con na y ngon hơn tôm hu m my thi ngươ i ta đa nuôi va ba n râ m rô rô i ba n đă t như vâ y ai ko muô n la m co tiê n","0","0","0","0","0","0","0","victsd_train","0"
"2 loài đứng đầu chuỗi thức ăn đụng độ nhau xin lỗi các bạn chưa đủ tuổi","1","1","0","1","0","1","0","victsd_train","0"
"tôi nghĩ nên có những pháp chế để quản lý tình trạng này tại sao sự việc diễn ra hàng ngày như vậy mà ko có một cơ quan pháp luật can thiệp","0","0","0","0","0","0","0","victsd_train","0"
"tin mừng cuối ngày hơi buồn là thủ phạm lại là một phụ nữ đẹp và sẵn sàng dựa cột liều đến mức này là tột đỉnh rồi dựa cột thôi không khác được","0","0","0","0","0","0","0","victsd_valid","0"
"khả năng chấn thương tái phát thường xuyên khi về đá ở anh","0","0","0","0","0","0","0","victsd_train","0"
"toàn vạch đứt thì làm gì có lỗi sai làn","1","1","0","0","0","0","0","victsd_test","0"
"tại trang điểm hay tại ánh sáng mà các diễn viên xinh tươi hôm nay lại kém xinh vậy","1","1","0","1","0","1","0","victsd_valid","0"
"covid chẳng nể ai cả kể cả tổng thống chỉ cần đeo khẩu trang thôi cũng thấy khó khăn thì dễ bị nhiễm nước mỹ đang cần ông cùng bao người trên thế giới mong ông và gia đình chóng khỏi để điều hành đất nước","0","0","0","0","0","0","0","victsd_train","0"
"tôi ko tin có điều này chơi game bắn súng bắn đối thủ cách 300m mà lệch chỉ 1 chút nhỏ đã trượt rồi kể cả góc có là 179 999999999999 thì kéo dài ra nó cũng ko thể nào có đường cao là 1mm được chưa kể đề bài còn tổng 3 đuòng cao 1mm","0","0","0","0","0","0","0","victsd_train","0"
"được 3 tấm thằn lằn cua vịt là đẹp mấy bức kia quá bình thường luôn","0","0","0","0","0","0","0","victsd_train","0"
"mình có thể đánh đổi mạng mình cho con mình không hiểu sao trên đời lại có những bậc phụ huynh độc ác đến vậy","1","1","0","0","0","0","0","victsd_train","0"
"đòi lại món nợ 8 2 hay lại càng chồng chất","1","1","0","0","0","0","0","victsd_valid","0"
"nhìn gia tộc quyền lực thấy choáng ngợp","0","0","0","0","0","0","0","victsd_test","0"
"ôi người dân quê tôi","0","0","0","0","0","0","0","victsd_train","0"
"dương đông kích tây cuối cùng cũng thành công mang chứng về chén thôi","0","0","0","0","0","0","0","victsd_train","0"
"cầu cho những điều tốt đẹp nhất sẽ đến với ngài","0","0","0","0","0","0","0","victsd_valid","0"
"nhân quả sát sanh","0","0","0","0","0","0","0","victsd_train","0"
"quả là ý tưởng táo bạo của anh nhưng làm đề tài này rất khó khó về nhiều mặt dù sao cũng chúc anh may mắn chúng ta cần sự sáng tạo","0","0","0","0","0","0","0","victsd_train","0"
"với ars thì hôm qua là 1 liverpool hoàn toàn khác với lv mà gặp cách đây ít lâu","0","0","0","0","0","0","0","victsd_train","0"
"nên mua i10 hb chạy dịch vụ sẽ ok hơn","0","0","0","0","0","0","0","victsd_train","0"
"kẹt xe nữa rồi","0","0","0","0","0","0","0","victsd_test","0"
"xưa nay không có ai từng phục vụ cho rm mà được tri ân kiểu biểu tượng hay người hùng cả nên tui nghĩ mọi cầu thủ đều biết điều đó và cũng chả ai phàn nàn gì đó là một cuộc chơi sòng phẳng rõ ràng và chuyên nghiệp không có chỗ cho tình cảm ko có chỗ cho khóc thương níu kéo lên báo mắng chủ tịch này nọ đâu đấy mới là rm và đấy mới là ông chủ nên đừng có mà ghanh tỵ khi người ta thành công hihihii mừng bale về nhà cũ mong cậu vẫn đá tốt cùng tot","0","0","0","0","0","0","0","victsd_valid","0"
"10h sáng đà nẵng trời yên mưa tạnh bão đã đi qua lúc 2h và 7h sáng có gió to nhưng không quá nguy hiểm giờ thì đã ổn","0","0","0","0","0","0","0","victsd_train","0"
"đầy đúng đắn và ý nghĩa","0","0","0","0","0","0","0","victsd_train","0"
"giờ mấy ca tiểu phẫu ai đã có thể làm tốt rồi quan trọng ở khâu xét nghiệm cho tốt để ko gây biến chứng khi phẫu thuật thôi","0","0","0","0","0","0","0","victsd_train","0"
"khủng khiếp thật 1 đêm gần 500 kg chó biết bao nhiêu con vật cưng của chủ nhà phải ra đi vì đồng tiền của bọn này cần xử lý hình sự mới mong có sức răn đe","1","1","0","0","0","0","0","victsd_train","0"
"15 tháng sao cầm được chai nước mà uống tắc trách của người lớn","1","1","0","1","0","1","0","victsd_train","0"
"khâu kiểm soát người nhập cảnh khó nhưng vẫn khả thi và hiệu quả hơn phát hiện ra một người mang virus không biểu hiện triệu chứng đi lang thang và lây bệnh cho cộng đồng 100 triệu dân không thể xét nghiệm được pcr cho toàn bộ 100 triệu dân ở bất kỳ một thời điểm nào nên sẽ có các đợt bùng phát tiếp nếu để lọt người nhập cảnh mang mầm bệnh chiến lược nhanh chóng xét nghiệm pcr và truy vết phát hiện cách ly đủ 14 ngày trong phạm vi lãnh thổ là mấu chốt chỉ cách ly 5 ngày thì không đảm bảo vì khoảng 1 nửa người mang virus hoặc nhiễm bệnh nhưng không có triệu chứng chỉ phát hiện được bằng pcr đến ngày thứ 14 lượng virus trên người mới nhân lên đủ số lượng để xét nghiệm pcr dương tính nếu cách ly hoàn toàn không đủ 14 ngày thì rất dễ có người mang virus ra cộng đồng gây ra làn sóng mới với người nhập cảnh không thể dựa hoàn toàn vào cách ly tự nguyện tại nhà vì cách này không đảm bảo","1","1","0","1","0","1","0","victsd_train","0"
"a nên giữ vàng kt đang có nhiều bất ổn lạm phát sẽ tăng giá vàng sẽ tăng gấp đôi trong 3 năm tới giá đất đã cao hơn sức dân và thu nhập của người dân giảm nên đất sẽ ko tăng đc đâu có khi còn giảm nữa","0","0","0","0","0","0","0","victsd_valid","0"
"có lẽ ai muốn hiểu rõ về phim cần google trước về số đề đối với một người ko hiểu cách chơi số đề như mình thì không thể thẩm thấu 100 nội dung phim được bên cạnh chất đời mà phim phản ánh một người được sống cuộc sống bình thường đầy đủ thì thực sự không ngờ có những số phận đáng thương đến vậy tuy nhiên phim không đạt đến độ liên kết nhất định giữa các tình tiết mà khiến cho người xem đặt dấu hỏi khá nhiều","1","1","0","1","0","1","0","victsd_valid","0"
"trời ơi các bức vẽ quá đẹp còn giọng ca của khánh ly đúng là huyền thoại rõ ràng rền vang một sự thẳng thắn trong giọng hát","1","1","0","1","0","1","0","victsd_train","0"
"bhnt bạn mua bất cứ khi nào cũng tốt cả mua càng sớm bạn sẽ đóng phí thấp bạn nhé có nhiều người cứ nghĩ đến lúc cần mua lại không mua bhnt được đấy bạn rủi ro luôn rình rập mọi lúc mọi nơi cũng chẳng biết trước đâu bạn nhé vì thế nếu muốn mua bhnt thì phải làm ngay","0","0","0","0","0","0","0","victsd_valid","0"
"ở âu châu thì mấy món chiên nướng như vầy vừa mắc lại chẳng ngon lành gì về lại xứ mình mua ổ bánh mì kẹp thịt và những thứ thập cẩm khác lại vừa rẻ và hạp khẩu vị một cách tuyệt vời vậy","0","0","0","0","0","0","0","victsd_valid","0"
"ông trump hồi trẻ cực kỳ đẹp trai lấy toàn người mẫu hèn chi đẻ con ra người nào cũng đẹp","0","0","0","0","0","0","0","victsd_valid","0"
"năm 2009 táo quân đã chế ra bài lụt từ ngã tư có lời phố cũng như sông lúc đó mới ngập ở thủ đô hà nội và năm đầu tiên ngập nhiều như vậy nay sau 11 năm không những ngập ở hà nội mà ngập toàn quốc luôn mức độ ngập thì ngày càng tăng đều khắp nơi cứ mùa mưa là nản","0","0","0","0","0","0","0","victsd_valid","0"
"cám ơn các anh rất nhiều","1","1","0","1","0","1","0","victsd_train","0"
"sao tội cho các cháu quá","1","1","0","1","0","1","0","victsd_train","0"
"cầu mong mưa thật lớn vì quê tôi đang bị hạn thiếu nước","1","1","0","1","0","1","0","victsd_valid","0"
"tôi mong ông sớm bình phục trở lại và lợi hại hơn xưa","0","0","0","0","0","0","0","victsd_train","0"
"ko nên mua xe vinfast nhé bạn tôi đã mua và rất thất vọng","1","1","0","0","0","0","0","victsd_train","0"
"biden cố lên","0","0","0","0","0","0","0","victsd_train","0"
"tuyệt vời quá chúc mừng bs nguyễn trung cấp","0","0","0","0","0","0","0","victsd_train","0"
"em thấy các phụ huynh bảo phải đi học thêm ngoài con mới theo kịp được con em năm nay 5 tuổi ham chơi nên tiếp thu chậm em phải ra hiệu sách mua bộ cánh diều cho bé làm quen trước con nhà người ta học 1 năm thì con nhà em phải học 2 năm","1","1","0","1","0","1","0","victsd_train","0"
"người mỹ thật tuyệt vời chắc ông trump sẽ tái đắc cử","0","0","0","0","0","0","0","victsd_valid","0"
"khiếp thiệt chi xài lặt vặt cá nhân thôi mà hơn 50 tỷ","0","0","0","0","0","0","0","victsd_train","0"
"mấy cái fastfood về việt nam chỉ để ăn thử độ sang thôi vừa mắc vừa ko ngon thì tăng trưởng chậm là đúng rồi gà rán gà chiên kiểu việt quán ăn vặt thiếu gì vừa rẻ vừa ngon cần gì phải ăn thương hiệu cho xa xỉ làm gì cũng giống cái hamburger quảng cáo tây ăn tưởng ngon lắm ai dè lại có 1001 sạp bánh mì lề đường ngon mà rẻ hơn nhiều sáng sớm ngủ căng mắt dậy nghiên cứu sáng ăn món gì đây vì cơm phở bánh mì xôi bún bánh canh cả đống lựa chọn nhà tôi nuôi gà lai 6 dòng máu thuần việt thịt siêu ngon giờ kêu ăn gà nuôi trại không muốn ăn chứ nói gì đến gà đông lạnh","1","1","0","0","0","0","0","victsd_train","0"
"thật sự ngưỡng mộ tình yêu của hai bạn tình yêu chân thành luôn vượt qua mọi chông gai chúc gia đình luôn hạnh phúc","0","0","0","0","0","0","0","victsd_train","0"
"rất vui với bạn","0","0","0","0","0","0","0","victsd_valid","0"
"cuộc sống mưu sinh phải vậy thôi vì mỗi người mỗi hoàn cảnh mưu sinh khác nhau","0","0","0","0","0","0","0","victsd_valid","0"
"ôi trời ơi tôi đang đọc cái gì thế này nổi da gà","0","0","0","0","0","0","0","victsd_train","0"
